cliente_id,nombre,email,telefono,documento,fecha_nacimiento,edad,sexo,ciudad,barrio,direccion,latitud,longitud,estrato,ocupacion,ingresos_mensuales,dispositivo,ip,pais_residencia,canal_adquisicion,origen_dato,fecha_autorizacion,consentimiento_marketing,visitas_web,productos_vistos,categoria_top,compras_6m,monto_compras,fecha_ultima_compra,compras_farmacia_6m,entrega_asistida,busquedas_maternidad,score_riesgo_interno,segmento,churn
DM-01031,Lorena Uribe,lorena.uribe461@miemail.com,3667549342,SYN-85259633,1978-01-01,48,M,Bogota,Chapinero,Transversal 5 # 51-30,4.66438,-74.09186,3.0,Administrador/a,2170000.0,Android,76.127.222.181,Colombia,referido,entrega_domicilio,2025-11-16,0,19,35,hogar,7,2169000.0,2026-08-01,1,0,0,0,fiel,0
DM-00657,Laura Naranjo,laura.naranjo453@datamail.co,3488081470,SYN-52489670,1988-01-01,38,F,Bogota,Kennedy,Carrera 28 # 8-19,4.64589,-74.10106,3.0,Enfermero/a,1410000.0,Windows,22.51.54.140,Colombia,redes_sociales,facturacion,2025-10-09,0,10,11,moda,1,88000.0,2026-06-15,1,0,0,53,estable,0
DM-01329,Laura Guerrero,laura.guerrero462@mail.co,3889493861,SYN-41300920,1968-12-31,57,M,Pereira,Centro,Diagonal 170 # 9-8,4.78814,-75.71511,2.0,Ingeniero/a,1920000.0,Android,26.131.78.73,Colombia,referido,enriquecimiento_web,,0,16,27,bebe_maternidad,2,232000.0,2026-04-30,3,0,6,77,critico,1
DM-01132,Mateo Riveros,mateo.riveros579@webmail.net,3567078263,SYN-36323631,2008-01-01,18,F,Bucaramanga,Cabecera,Carrera 21 # 63-46,7.082,-73.14042,1.0,Disenador/a,1320000.0,Android,205.252.19.250,Colombia,publicidad_pagada,registro_cuenta,2026-05-14,1,13,32,moda,4,166000.0,2026-05-21,0,0,0,45,estable,0
DM-00199,Esteban Ospina,esteban.ospina53@mail.co,3998603152,SYN-18830471,2002-01-01,24,F,Bogota,Suba,Diagonal 81 # 2-44,4.68473,-74.09604,3.0,Comerciante,3200000.0,Android,32.60.212.105,Italia,busqueda_organica,facturacion,2022-10-16,0,20,42,deportes,1,91000.0,2026-08-16,0,0,0,23,fiel,0
DM-00868,Mauricio Arango,mauricio.arango319@mail.co,3622356226,SYN-72840471,1990-01-01,36,M,Bucaramanga,Real de Minas,Diagonal 75 # 49-29,7.13276,-73.0934,3.0,Disenador/a,2010000.0,Android,15.249.202.203,Colombia,referido,lista_comprada_tercero,,0,19,35,hogar,3,466000.0,2026-08-04,1,0,0,27,fiel,0
DM-01454,Sandra Uribe,sandra.uribe593@datamail.co,3822087841,SYN-64424559,1998-01-01,28,M,Cali,Aguablanca,Diagonal 138 # 16-25,3.45659,-76.5618,3.0,Independiente,3080000.0,Android,97.187.202.211,Colombia,email_marketing,programa_fidelizacion,2024-12-18,0,9,17,salud_bienestar,1,116000.0,2026-03-06,2,0,0,9,fiel,0
DM-00620,Luis Lozano,luis.lozano688@miemail.com,3249921339,SYN-51154924,1984-01-01,42,M,Barranquilla,Riomar,Diagonal 135 # 94-33,11.02788,-74.8018,3.0,Contador/a,1330000.0,Android,52.68.191.52,Colombia,busqueda_organica,lista_comprada_tercero,,0,20,26,bebe_maternidad,2,234000.0,2026-08-08,1,0,0,36,estable,0
DM-01061,Camila Castro,CAMILA.CASTRO301@MAIL.CO,3524718280,SYN-42838829,1975-01-01,51,F,Bogota,Teusaquillo,Carrera 152 # 8-20,4.61224,-74.10429,,Enfermero/a,1490000.0,Linux,154.180.180.186,Colombia,publicidad_pagada,programa_fidelizacion,2022-09-13,1,18,53,deportes,4,361000.0,2026-03-22,1,1,1,53,estable,1
DM-00799,Nicolas Mendoza,nicolas.mendoza923@datamail.co,3479542396,SYN-16296863,1968-01-01,58,M,Medellin,Robledo,Diagonal 147 # 40-67,6.29917,-75.58467,2.0,Enfermero/a,2980000.0,iOS,74.144.26.101,Colombia,email_marketing,registro_cuenta,2026-05-23,0,23,72,hogar,5,406000.0,2026-05-28,1,1,0,72,en_riesgo,1
DM-00339,Tatiana Barrios,tatiana.barrios882@webmail.net,3573938998,SYN-86586020,1987-01-01,39,M,Bogota,Engativa,Transversal 139 # 81-27,4.62861,-74.07647,3.0,Abogado/a,1950000.0,Android,223.178.244.24,Colombia,busqueda_organica,registro_cuenta,2023-11-09,1,17,24,tecnologia,5,425000.0,2026-03-10,1,0,0,14,fiel,0
DM-00941,Alvaro Solano,alvaro.solano26@correo.com,3598699821,SYN-44623639,1976-12-31,49,F,Barranquilla,Riomar,Carrera 74 # 34-65,10.95114,-74.78323,1.0,Disenador/a,1720000.0,Windows,147.42.73.221,Colombia,publicidad_pagada,registro_cuenta,2025-05-01,0,16,18,bebe_maternidad,4,760000.0,2026-04-21,2,0,2,44,estable,0
DM-00115,Mauricio Velez,mauricio.velez725@miemail.com,3278775179,SYN-79493432,1978-01-01,48,F,Ibague,Ambala,Carrera 53 # 36-78,4.4299,-75.24577,2.0,Abogado/a,1450000.0,iOS,86.113.57.179,Colombia,publicidad_pagada,lista_comprada_tercero,,0,14,41,bebe_maternidad,1,83000.0,2026-06-24,3,0,0,56,en_riesgo,1
DM-00193,Camila Salazar,camila.salazar360@correo.com,3187960004,SYN-38384010,1974-01-01,52,M,Bogota,Suba,Calle 53 # 91-61,4.69615,-74.13592,6.0,Enfermero/a,9200000.0,Android,73.62.231.4,Colombia,referido,facturacion,2024-01-15,0,10,27,tecnologia,2,153000.0,2026-05-09,2,0,0,60,en_riesgo,0
DM-00173,Mauricio Riveros,mauricio.riveros526@mail.co,3046961701,SYN-67962636,1984-01-01,42,F,Bogota,Engativa,Carrera 45 # 64-43,4.65486,-74.06129,3.0,Comerciante,2900000.0,Android,65.240.3.112,Colombia,busqueda_organica,facturacion,2024-07-20,0,16,20,hogar,1,122000.0,2026-03-10,3,0,0,59,en_riesgo,1
DM-00495,Julian Mendoza,JULIAN.MENDOZA430@MIEMAIL.COM,359-318-4430,SYN-24220083,1976-01-01,50,F,Bogota,Usaquen,Diagonal 137 # 52-56,4.62167,-74.12043,6.0,Enfermero/a,10340000.0,Android,149.188.62.9,Ecuador,referido,entrega_domicilio,2026-03-30,0,20,56,deportes,4,933000.0,2026-06-30,0,0,0,61,en_riesgo,0
DM-01413,Liliana Zapata,liliana.zapata120@mail.co,3275510158,SYN-15764450,1986-01-01,40,M,Bogota,Chapinero,Calle 111 # 7-18,4.69431,-74.0627,3.0,Tecnico/a,2540000.0,Windows,190.144.27.7,Espana,referido,registro_cuenta,2026-07-26,1,16,38,mascotas,3,520000.0,2026-02-27,0,0,1,34,fiel,0
DM-01351,Santiago Mendoza,santiago.mendoza418@miemail.com,3697889755,SYN-66693125,2008-01-01,18,M,Cali,Ciudad Jardin,Transversal 80 # 21-24,3.4685,-76.5366,5.0,Pensionado/a,6950000.0,iOS,101.57.216.96,Colombia,publicidad_pagada,registro_cuenta,2026-01-18,1,16,40,hogar,3,434000.0,2026-03-05,2,0,0,58,en_riesgo,0
DM-00311,Juan Martinez,JUAN.MARTINEZ53@DATAMAIL.CO,3314881200,SYN-86948630,1995-01-01,31,F,Manizales,Chipre,Transversal 31 # 32-26,5.06407,-75.50649,3.0,Estudiante,2570000.0,macOS,202.38.75.159,Colombia,email_marketing,programa_fidelizacion,2024-09-24,1,14,33,bebe_maternidad,2,204000.0,2026-05-20,4,1,10,50,estable,0
DM-00245,Lorena Lozano,lorena.lozano227@miemail.com,3848288125,SYN-96592225,1996-01-01,30,F,Bogota,Teusaquillo,Transversal 86 # 97-64,4.65119,-74.08637,4.0,Administrador/a,4190000.0,macOS,76.199.181.171,Colombia,busqueda_organica,programa_fidelizacion,2024-05-08,1,26,34,deportes,4,592000.0,2026-05-21,0,0,0,40,estable,0
DM-01366,Esteban Barrios,esteban.barrios15@mail.co,3665396712,SYN-89337699,1979-01-01,47,M,Cali,Granada,Diagonal 89 # 39-21,3.44406,-76.52048,6.0,Tecnico/a,9510000.0,iOS,174.116.207.122,Colombia,redes_sociales,lista_comprada_tercero,,0,25,76,tecnologia,6,839000.0,2026-06-22,2,0,0,5,fiel,0
DM-01022,Diana Velez,diana.velez200@datamail.co,314-811-4822,SYN-67447198,1980-01-01,46,F,Cartagena,Manga,Transversal 117 # 19-59,10.39774,-75.43909,4.0,Ingeniero/a,2800000.0,Windows,202.144.170.45,Colombia,referido,registro_cuenta,2026-03-25,0,18,19,libros,2,326000.0,2026-08-05,1,0,0,0,fiel,0
DM-00598,Carolina Uribe,carolina.uribe645@miemail.com,3837729689,SYN-86113782,1976-12-31,49,F,Bogota,Engativa,Transversal 17 # 34-11,4.66593,-74.05595,3.0,Contador/a,2390000.0,Android,210.171.200.90,Colombia,publicidad_pagada,lista_comprada_tercero,,0,17,38,salud_bienestar,6,597000.0,2026-06-14,4,0,0,30,fiel,0
DM-01187,Andres Mendoza,andres.mendoza332@datamail.co,376-584-3851,SYN-67415766,1976-01-01,50,Otro,Villavicencio,Porfia,Calle 96 # 37-50,4.15493,-73.63709,1.0,Contador/a,1780000.0,Android,135.193.125.187,Colombia,email_marketing,facturacion,2022-11-04,1,19,41,tecnologia,0,0.0,2025-10-18,2,0,0,62,en_riesgo,1
DM-01003,Lorena Pineda,lorena.pineda842@datamail.co,3792785434,SYN-36378871,1988-01-01,38,M,Cali,Aguablanca,Carrera 157 # 62-43,3.43258,-76.53498,3.0,Estudiante,1380000.0,iOS,214.2.123.118,Colombia,busqueda_organica,facturacion,2024-06-18,0,17,19,moda,3,163000.0,2026-07-12,1,0,0,34,fiel,0
DM-00243,Jorge Riveros,jorge.riveros52@datamail.co,3763833164,SYN-38960474,1975-01-01,51,Prefiere no responder,Bogota,Engativa,Transversal 34 # 35-4,4.65435,-74.0837,4.0,Pensionado/a,5620000.0,Android,219.199.65.70,Colombia,email_marketing,facturacion,2025-05-08,0,15,35,moda,1,106000.0,2026-04-30,0,0,0,39,estable,0
DM-00815,Tatiana Naranjo,tatiana.naranjo126@webmail.net,3524788913,SYN-84406210,2006-01-01,20,M,Villavicencio,Centro,Diagonal 61 # 58-55,4.09225,-73.62676,4.0,Docente,5590000.0,Android,205.54.107.246,Colombia,busqueda_organica,programa_fidelizacion,2024-03-12,1,18,29,hogar,3,249000.0,2026-06-30,2,0,0,0,fiel,0
DM-00427,Nicolas Naranjo,nicolas.naranjo552@miemail.com,362-729-8724,SYN-45523995,1987-01-01,39,M,Medellin,Belen,Calle 170 # 93-58,6.26563,-75.58952,3.0,Pensionado/a,2240000.0,Android,113.15.170.213,Colombia,busqueda_organica,entrega_domicilio,2025-06-13,0,24,53,bebe_maternidad,3,120000.0,2026-03-24,3,0,1,56,en_riesgo,0
DM-00104,Felipe Guerrero,felipe.guerrero197@webmail.net,3565997856,SYN-55363112,1975-01-01,51,M,Cali,Ciudad Jardin,Diagonal 131 # 20-37,3.42651,-76.51595,4.0,Tecnico/a,5140000.0,iOS,66.117.152.146,Colombia,busqueda_organica,entrega_domicilio,2023-12-09,0,16,27,moda,3,723000.0,2026-03-13,1,1,0,74,en_riesgo,0
DM-00219,Sandra Naranjo,sandra.naranjo866@mail.co,3283343557,SYN-73083010,1987-01-01,39,M,Villavicencio,Barzal,Carrera 173 # 28-54,4.15986,-73.58102,3.0,Administrador/a,4060000.0,Android,170.144.219.104,Colombia,busqueda_organica,lista_comprada_tercero,,0,15,21,bebe_maternidad,1,135000.0,2026-06-25,1,0,3,43,estable,1
DM-01121,Carlos Vargas,carlos.vargas75@mail.co,3141943649,SYN-23737336,1992-12-31,33,M,Cartagena,Manga,Transversal 67 # 54-9,10.36271,-75.50794,3.0,Comerciante,1970000.0,Android,19.48.54.8,Colombia,busqueda_organica,entrega_domicilio,2024-01-26,0,15,26,deportes,1,151000.0,2026-04-16,1,0,0,39,estable,0
DM-01067,Tatiana Trujillo,tatiana.trujillo291@correo.com,3489784157,SYN-55403456,1976-12-31,49,F,Barranquilla,Riomar,Calle 36 # 96-51,10.96265,-74.77051,2.0,Enfermero/a,1150000.0,iOS,70.54.131.220,Colombia,busqueda_organica,entrega_domicilio,2024-03-09,1,14,27,deportes,2,317000.0,2026-08-24,4,0,0,58,en_riesgo,0
DM-00359,Mauricio Martinez,mauricio.martinez250@mail.co,3179876762,SYN-96654087,1972-01-01,54,M,Bogota,Usaquen,Transversal 90 # 25-2,4.61942,-74.0474,1.0,Contador/a,1290000.0,Android,26.107.78.70,Colombia,publicidad_pagada,registro_cuenta,2025-10-05,1,14,43,moda,4,384000.0,2026-08-11,1,0,0,2,fiel,0
DM-00083,Diana Barrios,diana.barrios917@correo.com,391-121-2178,SYN-44800293,1988-01-01,38,F,Medellin,Robledo,Transversal 171 # 28-94,6.25983,-75.57614,6.0,Pensionado/a,,Android,202.68.109.238,Colombia,busqueda_organica,programa_fidelizacion,2023-06-13,1,14,13,hogar,3,265000.0,2026-05-13,1,0,1,32,fiel,0
DM-01395,Nicolas Guerrero,nicolas.guerrero790@webmail.net,3569198358,SYN-55648808,1980-01-01,46,M,Medellin,El Poblado,Diagonal 96 # 92-34,6.244,-75.58294,5.0,,2800000.0,iOS,58.211.11.237,Colombia,publicidad_pagada,facturacion,2024-11-12,0,19,28,deportes,1,334000.0,2026-06-21,0,0,0,28,fiel,0
DM-01136,Tatiana Solano,tatiana.solano66@webmail.net,3642372923,SYN-25405102,2006-01-01,20,F,Bucaramanga,Provenza,Carrera 169 # 76-93,7.14653,-73.12743,3.0,Ingeniero/a,2350000.0,iOS,104.138.253.88,Colombia,email_marketing,entrega_domicilio,2025-01-29,0,17,30,hogar,5,582000.0,2026-07-09,0,0,0,62,en_riesgo,0
DM-01032,Jorge Beltran,jorge.beltran758@webmail.net,3655677579,SYN-20861665,1988-01-01,38,M,Medellin,Laureles,Carrera 175 # 50-87,6.24291,-75.58624,2.0,Contador/a,2150000.0,iOS,139.138.168.28,Colombia,referido,facturacion,2023-06-27,1,15,24,hogar,2,96000.0,2026-07-25,1,0,0,49,estable,0
DM-00329,Santiago Mendoza,santiago.mendoza985@miemail.com,3971335134,SYN-63452456,1978-01-01,48,F,Bogota,Teusaquillo,Diagonal 153 # 14-92,4.68896,-74.06238,3.0,Comerciante,3180000.0,Android,16.6.62.21,Colombia,referido,facturacion,2022-09-29,0,7,6,hogar,3,141000.0,2026-05-06,4,0,1,75,en_riesgo,0
DM-01399,Mauricio Moreno,mauricio.moreno830@webmail.net,3513278649,SYN-20653675,2000-12-31,25,Prefiere no responder,Barranquilla,Simon Bolivar,Transversal 41 # 96-94,11.01077,-74.79622,2.0,Docente,2420000.0,iOS,50.65.205.80,Colombia,busqueda_organica,facturacion,2025-05-20,0,24,71,salud_bienestar,6,816000.0,2026-03-09,5,0,0,47,estable,0
DM-00275,Mauricio Riveros,mauricio.riveros66@datamail.co,3627453266,SYN-85262504,1992-01-01,34,M,Medellin,El Poblado,Carrera 122 # 30-8,6.24374,-75.55835,2.0,Contador/a,1250000.0,Android,204.38.52.254,Colombia,publicidad_pagada,programa_fidelizacion,2024-10-26,1,11,32,deportes,1,58000.0,2026-06-09,0,0,0,37,estable,1
DM-00575,Paula Peralta,paula.peralta807@webmail.net,3116577804,SYN-61442045,2004-01-01,22,F,Medellin,El Poblado,Carrera 105 # 96-40,6.24999,-75.5577,6.0,Docente,8700000.0,iOS,23.171.236.117,Colombia,redes_sociales,entrega_domicilio,2023-02-10,0,18,40,hogar,6,1894000.0,2026-04-04,0,0,0,30,fiel,0
DM-00662,Julian Velez,julian.velez192@mail.co,3323545930,SYN-97709691,1994-01-01,32,M,Pereira,Alamos,Diagonal 89 # 50-93,4.82673,-75.67422,5.0,Administrador/a,4870000.0,Android,172.191.19.60,Colombia,email_marketing,enriquecimiento_web,,0,29,71,supermercado,5,1130000.0,2026-07-03,1,0,0,36,estable,0
DM-00496,Camila Ospina,camila.ospina284@datamail.co,3070173464,SYN-95079061,1987-01-01,39,F,Cali,Ciudad Jardin,Transversal 171 # 85-29,3.4623,-76.53642,1.0,Enfermero/a,2290000.0,Android,188.161.135.219,Colombia,busqueda_organica,entrega_domicilio,2023-01-07,0,16,48,tecnologia,3,618000.0,2026-03-15,3,0,2,39,estable,0
DM-01333,Angela Rojas,angela.rojas795@mail.co,3316195163,SYN-32278145,1992-12-31,33,F,Bogota,Kennedy,Carrera 168 # 64-77,4.68033,-74.08991,4.0,Disenador/a,4310000.0,Android,18.161.223.93,Colombia,busqueda_organica,registro_cuenta,2023-09-12,0,13,31,deportes,2,101000.0,2026-05-23,3,1,1,55,estable,0
DM-00797,Sebastian Riveros,sebastian.riveros946@mail.co,3415943211,SYN-50446642,1967-01-01,59,M,Medellin,Belen,Transversal 79 # 75-53,6.2214,-75.57248,3.0,Contador/a,3210000.0,Android,209.183.24.21,Colombia,redes_sociales,registro_cuenta,2024-03-28,0,12,13,moda,4,788000.0,2026-08-29,5,0,0,12,fiel,0
DM-00262,Sandra Lozano,sandra.lozano224@mail.co,3010880007,SYN-23427596,1992-01-01,34,M,Cali,Aguablanca,Transversal 97 # 28-71,3.45693,-76.54555,5.0,Abogado/a,6210000.0,Android,216.202.196.162,Estados Unidos,busqueda_organica,facturacion,2026-04-06,0,11,14,deportes,0,0.0,2025-11-09,0,0,0,74,en_riesgo,1
DM-01447,Natalia Pineda,natalia.pineda713@miemail.com,3994819752,SYN-63701097,1972-01-01,54,M,Pereira,Centro,Carrera 102 # 29-43,4.77905,-75.68709,4.0,Contador/a,3160000.0,iOS,132.255.141.223,Colombia,email_marketing,facturacion,2024-04-06,0,24,29,bebe_maternidad,6,478000.0,2026-08-01,2,0,6,0,fiel,0
DM-00129,Laura Cardenas,laura.cardenas924@correo.com,3930779256,SYN-66911741,1967-01-01,59,M,Barranquilla,Simon Bolivar,Diagonal 170 # 64-90,10.96107,-74.81046,4.0,Pensionado/a,3560000.0,Android,118.244.167.18,Colombia,busqueda_organica,registro_cuenta,2025-07-30,0,22,63,moda,2,520000.0,2026-07-17,0,0,0,21,fiel,0
DM-00758,Daniela Barrios,daniela.barrios347@correo.com,3571925194,SYN-60235666,1992-01-01,34,F,Cartagena,El Pozon,Calle 161 # 83-64,10.39838,-75.48539,4.0,Contador/a,,iOS,60.187.13.180,Colombia,redes_sociales,registro_cuenta,2024-05-05,1,16,44,moda,1,105000.0,2026-02-25,2,0,1,74,en_riesgo,0
DM-00130,Liliana Rojas,liliana.rojas453@correo.com,3997297549,SYN-13882303,1994-01-01,32,F,Medellin,Robledo,Calle 142 # 2-31,6.22406,-75.56678,4.0,Tecnico/a,2910000.0,Android,124.228.22.71,Colombia,redes_sociales,facturacion,2025-12-02,0,17,17,moda,2,98000.0,2026-07-18,1,0,0,35,fiel,0
DM-00814,Julian Moreno,julian.moreno771@correo.com,3825428874,SYN-12381920,1980-01-01,46,Prefiere no responder,Cali,Aguablanca,Transversal 107 # 11-56,3.44094,-76.57855,3.0,Administrador/a,1850000.0,Android,212.179.130.84,Colombia,busqueda_organica,entrega_domicilio,2023-12-16,0,20,23,hogar,5,944000.0,2026-06-18,2,0,0,23,fiel,0
DM-00161,Jorge Cardenas,jorge.cardenas739@datamail.co,3440257711,SYN-93631975,2000-12-31,25,F,Pasto,Aranda,Transversal 166 # 50-62,1.2407,-77.30113,5.0,Administrador/a,8150000.0,Linux,16.69.235.77,Colombia,marketplace,facturacion,2022-12-24,0,16,23,tecnologia,0,0.0,2025-12-25,0,0,1,26,fiel,1
DM-01377,Tatiana Velez,tatiana.velez956@correo.com,3991170989,SYN-16216801,1988-12-31,37,Otro,Bogota,Chapinero,Transversal 139 # 82-9,4.63815,-74.06578,3.0,Contador/a,2280000.0,Windows,105.155.234.203,Colombia,marketplace,registro_cuenta,2024-06-11,0,13,43,tecnologia,3,221000.0,2026-08-22,0,0,0,48,estable,0
DM-00429,Nicolas Cifuentes,NICOLAS.CIFUENTES876@DATAMAIL.CO,3468596313,SYN-41632967,1980-12-31,45,F,Cali,San Fernando,Carrera 143 # 78-59,3.47115,-76.48981,3.0,Tecnico/a,1600000.0,Android,69.81.71.175,Colombia,publicidad_pagada,entrega_domicilio,2025-10-24,0,19,27,hogar,2,218000.0,2026-03-10,1,0,0,47,estable,0
DM-00149,Sandra Quintero,sandra.quintero945@datamail.co,3133488183,SYN-37973412,2000-12-31,25,F,Medellin,El Poblado,Transversal 83 # 41-92,6.22892,-75.52016,2.0,Comerciante,,Android,209.198.24.65,Colombia,busqueda_organica,enriquecimiento_web,,0,18,31,tecnologia,0,0.0,2025-12-07,3,0,0,61,en_riesgo,1
DM-00997,Natalia Moreno,natalia.moreno761@webmail.net,3263080463,SYN-33723942,1979-01-01,47,M,Medellin,Laureles,Transversal 17 # 12-26,6.26065,-75.59113,3.0,Pensionado/a,1660000.0,macOS,34.212.105.116,Colombia,publicidad_pagada,entrega_domicilio,2025-03-11,0,18,43,hogar,0,0.0,2025-07-22,1,0,0,82,critico,1
DM-01455,Diana Riveros,diana.riveros880@datamail.co,3895145427,SYN-97727955,2000-01-01,26,M,Cali,San Fernando,Calle 19 # 80-52,3.44513,-76.51492,2.0,Enfermero/a,,Android,41.131.177.105,Colombia,publicidad_pagada,facturacion,2026-03-25,0,13,41,moda,3,299000.0,2026-05-15,1,0,0,13,fiel,0
DM-00412,Esteban Martinez,esteban.martinez93@webmail.net,3966310736,SYN-84216109,1970-01-01,56,F,Villavicencio,Centro,Carrera 70 # 20-29,4.14213,-73.6575,2.0,Disenador/a,2220000.0,Linux,164.253.245.13,Colombia,email_marketing,programa_fidelizacion,2025-02-13,1,25,82,supermercado,3,165000.0,2026-05-04,1,0,0,57,en_riesgo,0
DM-00445,Valentina Uribe,valentina.uribe555@mail.co,3651585073,SYN-16136559,1996-01-01,30,F,Pasto,Centro,Transversal 145 # 64-89,1.2079,-77.2681,1.0,Administrador/a,1040000.0,Windows,87.155.227.133,Colombia,busqueda_organica,registro_cuenta,2026-02-04,1,25,38,salud_bienestar,4,231000.0,2026-03-17,3,0,0,44,estable,0
DM-01345,Diana Quintero,diana.quintero45@miemail.com,3532652297,SYN-93931856,1988-12-31,37,M,Santa Marta,Centro,Transversal 59 # 38-95,11.29624,-74.20327,3.0,Independiente,2340000.0,Android,187.200.251.228,Colombia,redes_sociales,facturacion,2023-01-31,0,19,48,hogar,7,708000.0,2026-03-09,0,0,0,33,fiel,1
DM-01448,Jorge Vargas,jorge.vargas128@webmail.net,3692680027,SYN-92821754,1972-12-31,53,F,Cali,Aguablanca,Carrera 137 # 82-12,3.49159,-76.51702,6.0,Administrador/a,6450000.0,Linux,210.241.221.48,Alemania,busqueda_organica,registro_cuenta,2024-03-30,1,10,21,supermercado,0,0.0,2025-09-08,2,0,0,80,critico,1
DM-00604,Natalia Beltran,natalia.beltran486@mail.co,3454336758,SYN-76418950,1996-12-31,29,F,Cali,Granada,Diagonal 109 # 65-75,3.46945,-76.54996,3.0,Independiente,1940000.0,Android,97.209.43.206,Colombia,redes_sociales,lista_comprada_tercero,,0,19,60,salud_bienestar,0,0.0,2025-07-16,3,0,0,66,en_riesgo,1
DM-00755,Carlos Zapata,carlos.zapata780@webmail.net,3058249212,SYN-65041671,1951-01-01,75,F,Bogota,Teusaquillo,Transversal 84 # 96-19,4.62417,-74.11036,3.0,Estudiante,2660000.0,iOS,110.111.209.100,Colombia,publicidad_pagada,facturacion,2023-01-15,0,12,29,tecnologia,4,546000.0,2026-03-18,2,0,0,55,estable,0
DM-00505,Julian Barrios,julian.barrios153@miemail.com,3342590273,SYN-44924997,1984-12-31,41,M,Villavicencio,Barzal,Carrera 164 # 61-55,4.14409,-73.62702,4.0,Pensionado/a,3390000.0,Android,21.127.117.57,Colombia,busqueda_organica,entrega_domicilio,2023-02-11,0,26,81,mascotas,4,444000.0,2026-06-19,2,0,0,50,estable,0
DM-00125,Lorena Vargas,lorena.vargas98@webmail.net,3171879500,SYN-73251893,1970-01-01,56,Prefiere no responder,Cartagena,El Pozon,Carrera 45 # 18-33,10.37575,-75.44571,3.0,Enfermero/a,1990000.0,iOS,209.93.231.26,Colombia,redes_sociales,entrega_domicilio,2025-04-29,1,9,20,hogar,1,70000.0,2026-08-16,2,0,0,29,fiel,1
DM-00326,Daniela Peralta,DANIELA.PERALTA611@MIEMAIL.COM,3622545343,SYN-66796577,2000-01-01,26,F,Bogota,Engativa,Calle 3 # 45-86,4.65908,-74.07369,4.0,Contador/a,4270000.0,iOS,221.196.227.231,Espana,redes_sociales,facturacion,2023-05-28,0,20,65,tecnologia,2,114000.0,2026-08-29,1,0,0,23,fiel,0
DM-00477,Nicolas Beltran,nicolas.beltran906@mail.co,3185466621,SYN-96148949,2002-01-01,24,F,Bogota,Chapinero,Transversal 27 # 41-94,4.66846,-74.09088,2.0,Independiente,2370000.0,Windows,71.69.52.91,Colombia,marketplace,facturacion,2024-12-25,0,18,53,tecnologia,2,226000.0,2026-05-04,1,0,1,29,fiel,0
DM-00003,Ana Cardenas,ana.cardenas888@datamail.co,3263124698,SYN-73376077,1984-01-01,42,F,Barranquilla,El Prado,Transversal 132 # 28-32,10.97919,-74.84653,3.0,Tecnico/a,2480000.0,iOS,44.244.90.11,Colombia,redes_sociales,programa_fidelizacion,2025-01-10,1,16,18,hogar,2,299000.0,2026-03-15,1,0,0,57,en_riesgo,0
DM-00045,Santiago Naranjo,santiago.naranjo567@webmail.net,358-703-1557,SYN-88086403,1974-01-01,52,F,Medellin,Laureles,Diagonal 22 # 30-89,6.24816,-75.57747,1.0,Comerciante,1060000.0,macOS,24.52.33.168,Colombia,redes_sociales,registro_cuenta,2024-09-06,0,19,56,tecnologia,3,195000.0,2026-05-13,1,0,0,37,estable,0
DM-01410,Paula Gomez,paula.gomez668@datamail.co,3566653428,SYN-12260086,1972-12-31,53,Otro,Bogota,Suba,Carrera 110 # 85-29,4.65894,-74.0631,4.0,Contador/a,2810000.0,Android,206.199.211.84,Colombia,redes_sociales,registro_cuenta,2025-08-28,0,17,27,moda,3,305000.0,2026-04-15,3,0,0,25,fiel,0
DM-00092,Mateo Naranjo,mateo.naranjo804@datamail.co,3961063601,SYN-46375272,2004-01-01,22,F,Cali,Aguablanca,Diagonal 121 # 84-42,3.45403,-76.52766,2.0,Pensionado/a,,Android,223.66.3.128,Colombia,email_marketing,entrega_domicilio,2023-01-20,0,22,62,hogar,2,460000.0,2026-03-01,0,0,0,35,fiel,1
DM-00112,Tatiana Lozano,tatiana.lozano801@webmail.net,3182144596,SYN-28172618,1978-01-01,48,F,Pasto,Torobajo,Calle 56 # 97-34,1.19498,-77.28106,2.0,Pensionado/a,810000.0,Android,39.132.235.76,Colombia,redes_sociales,enriquecimiento_web,,0,23,43,deportes,5,1359000.0,2026-04-08,2,0,0,35,fiel,0
DM-00475,Lorena Uribe,lorena.uribe337@miemail.com,3486893693,SYN-43789296,1992-01-01,34,M,Cali,San Fernando,Calle 139 # 39-15,3.45966,-76.53247,4.0,Enfermero/a,3110000.0,Windows,61.0.109.206,Alemania,busqueda_organica,facturacion,2025-05-04,0,18,60,tecnologia,1,214000.0,2026-08-03,2,0,0,37,estable,0
DM-01174,Valentina Arango,valentina.arango392@webmail.net,3886906966,SYN-43499310,2008-01-01,18,M,Bogota,Suba,Calle 114 # 89-97,4.69719,-74.09341,5.0,Comerciante,8380000.0,Android,175.228.159.11,Colombia,email_marketing,registro_cuenta,2026-04-06,1,11,9,tecnologia,3,523000.0,2026-02-27,3,0,0,57,en_riesgo,1
